objective_1,genotype_1,step
-0.7666666666666667,0.6482613398667321,111
-0.8333333333333334,0.43953006553747914,112
-0.8333333333333334,0.4805405598148541,113
-0.8,0.5476601157055028,114
-0.8666666666666667,0.5032698923014758,115
-0.8333333333333334,0.4367845630340634,116
-0.7333333333333333,0.6327842547430196,117
-0.7,0.9802752349075146,118
-0.6333333333333333,0.8353224395344959,119
-0.6,0.8242534163471695,120
-0.7666666666666667,0.4504732131958541,121
-0.8333333333333334,0.3965545094955999,122
-0.7,0.9863118999013792,123
-0.8666666666666667,0.11039062212630749,124
-0.8,0.5629755024639695,125
-0.7,0.6019645538711824,126
-0.8,0.5630125904428874,127
-0.6666666666666666,0.7532671034306334,128
-0.8666666666666667,0.08322727638073446,129
-0.7333333333333333,0.616789527278288,130
-0.7666666666666667,0.07659112666258779,131
-0.6333333333333333,0.7072866760221584,132
-0.7666666666666667,0.5339229738987243,133
-0.7,0.9789379104901037,134
-0.6333333333333333,0.7348873398603158,135
-0.6666666666666666,0.6536417719283354,136
-0.8333333333333334,0.47589514412843154,137
-0.8,0.1475636120251111,138
-0.7666666666666667,0.6553118460899497,139
-0.7,0.984117328105133,140
-0.6,0.7611687557607189,141
-0.7,0.586353209701673,142
-0.8,0.46157843690774064,143
-0.7333333333333333,0.634387001061332,144
-0.6333333333333333,0.8483989053693323,145
-0.8666666666666667,0.3008607415797064,146
-0.8666666666666667,0.4829638195610003,147
-0.6,0.7792142127031766,148
-0.6666666666666666,0.7529050183483259,149
-0.8333333333333334,0.49638071813660056,150
-0.6333333333333333,0.9619679422737937,151
-0.7666666666666667,0.6101501307431348,152
-0.7333333333333333,0.6386258655257708,153
-0.7333333333333333,0.020935792086803982,154
-0.6333333333333333,0.7286538386481085,155
-0.8333333333333334,0.4298483044273828,156
-0.7333333333333333,0.5801132589338552,157
-0.7,0.13495675787296038,158
-0.8666666666666667,0.4828192589714001,159
-0.6333333333333333,0.7290457290775643,160
-0.8,0.07293074782471856,161
-0.6666666666666666,0.7201655948887986,162
-0.5,0.8057606604666215,163
-0.7333333333333333,0.6350697482103513,164
-0.7,0.02045016788239242,165
-0.6666666666666666,0.6509153508722452,166
-0.6333333333333333,0.975402282328832,167
-0.7,0.5794770960313361,168
-0.8333333333333334,0.4795707723373052,169
-0.8333333333333334,0.43782131041291006,170
-0.8666666666666667,0.48190863399295675,171
-0.6333333333333333,0.7346999712282594,172
-0.7,0.6917006774617154,173
-0.7666666666666667,0.44286577821818085,174
-0.8333333333333334,0.08142165754228614,175
-0.8333333333333334,0.10361908401069501,176
-0.8666666666666667,0.47921542305461806,177
-0.7333333333333333,0.5803074190840303,178
-0.7666666666666667,0.0897285958451973,179
-0.7333333333333333,0.6322334478065441,180
-0.8,0.23311147255553494,181
-0.6333333333333333,0.9589167803286787,182
-0.8666666666666667,0.5021897452657604,183
-0.6666666666666666,0.7166558958909374,184
-0.7333333333333333,0.6324014284571735,185
-0.9,0.09227419746508624,186
-0.8,0.5017774606692391,187
-0.8,0.060763413288452306,188
-0.7333333333333333,0.6194034549749778,189
